participant_id,random_id,repeat_false_alarm_rate,repeat_hit_rate,trial_index,trial_number,time_elapsed,trial_phase,trial_kind,response,rt,confidence_response,correct,is_right,choice_images,correct_image,choice,experiment_purpose,Q1,technical_issues
eagle,ppj3b623m4f,0.013333333333333308,0.95,371,12,3590976,Test,state,1,1065,3,true,1,"[""stimuli\\STATE\\USED\\Sumbrella2.jpg"",""stimuli\\STATE\\USED\\Sumbrella1.jpg""]",stimuli\STATE\USED\Sumbrella1.jpg,stimuli\STATE\USED\Sumbrella1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,373,13,3599177,Test,state,1,5232,2,true,1,"[""stimuli\\STATE\\USED\\Speppers2.jpg"",""stimuli\\STATE\\USED\\Speppers1.jpg""]",stimuli\STATE\USED\Speppers1.jpg,stimuli\STATE\USED\Speppers1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,375,14,3603776,Test,exemplar,0,2414,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Estapler1.jpg"",""stimuli\\EXEMPLAR\\USED\\Estapler2.jpg""]",stimuli\EXEMPLAR\USED\Estapler1.jpg,stimuli\EXEMPLAR\USED\Estapler1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,377,15,3606710,Test,exemplar,1,1298,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecamera2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecamera1.jpg""]",stimuli\EXEMPLAR\USED\Ecamera1.jpg,stimuli\EXEMPLAR\USED\Ecamera1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,379,16,3610526,Test,state,0,1548,3,true,1,"[""stimuli\\STATE\\USED\\Sjuiceglass2.JPG"",""stimuli\\STATE\\USED\\Sjuiceglass1.JPG""]",stimuli\STATE\USED\Sjuiceglass2.JPG,stimuli\STATE\USED\Sjuiceglass2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,381,17,3614893,Test,state,0,1764,4,true,1,"[""stimuli\\STATE\\USED\\Sbook2.JPG"",""stimuli\\STATE\\USED\\Sbook1.JPG""]",stimuli\STATE\USED\Sbook2.JPG,stimuli\STATE\USED\Sbook2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,383,18,3618876,Test,state,1,2481,1,false,0,"[""stimuli\\STATE\\USED\\Smedicaltape2.jpg"",""stimuli\\STATE\\USED\\Smedicaltape1.jpg""]",stimuli\STATE\USED\Smedicaltape2.jpg,stimuli\STATE\USED\Smedicaltape1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,385,19,3621894,Test,exemplar,1,1432,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Edinosaur2.jpg"",""stimuli\\EXEMPLAR\\USED\\Edinosaur1.jpg""]",stimuli\EXEMPLAR\USED\Edinosaur1.jpg,stimuli\EXEMPLAR\USED\Edinosaur1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,387,20,3625277,Test,exemplar,0,1464,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epotatochips2.jpg"",""stimuli\\EXEMPLAR\\USED\\Epotatochips1.jpg""]",stimuli\EXEMPLAR\USED\Epotatochips2.jpg,stimuli\EXEMPLAR\USED\Epotatochips2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,389,21,3628126,Test,exemplar,0,1146,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Estarfish2.jpg"",""stimuli\\EXEMPLAR\\USED\\Estarfish1.jpg""]",stimuli\EXEMPLAR\USED\Estarfish2.jpg,stimuli\EXEMPLAR\USED\Estarfish2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,391,22,3631627,Test,exemplar,1,1015,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehotairballoon2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehotairballoon1.jpg""]",stimuli\EXEMPLAR\USED\Ehotairballoon1.jpg,stimuli\EXEMPLAR\USED\Ehotairballoon1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,393,23,3635477,Test,exemplar,0,1648,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebonzai2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebonzai1.jpg""]",stimuli\EXEMPLAR\USED\Ebonzai2.jpg,stimuli\EXEMPLAR\USED\Ebonzai2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,395,24,3639961,Test,exemplar,1,1266,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emicroscope1.jpg"",""stimuli\\EXEMPLAR\\USED\\Emicroscope2.jpg""]",stimuli\EXEMPLAR\USED\Emicroscope2.jpg,stimuli\EXEMPLAR\USED\Emicroscope2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,397,25,3644211,Test,state,1,2618,3,true,1,"[""stimuli\\STATE\\USED\\Sgrinder2.jpg"",""stimuli\\STATE\\USED\\Sgrinder1.jpg""]",stimuli\STATE\USED\Sgrinder1.jpg,stimuli\STATE\USED\Sgrinder1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,399,26,3648360,Test,exemplar,1,1582,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eladder1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eladder2.jpg""]",stimuli\EXEMPLAR\USED\Eladder2.jpg,stimuli\EXEMPLAR\USED\Eladder2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,401,27,3652493,Test,state,1,1514,4,true,1,"[""stimuli\\STATE\\USED\\Spie1.JPG"",""stimuli\\STATE\\USED\\Spie2.JPG""]",stimuli\STATE\USED\Spie2.JPG,stimuli\STATE\USED\Spie2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,403,28,3655327,Test,exemplar,0,1099,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebrick1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebrick2.jpg""]",stimuli\EXEMPLAR\USED\Ebrick1.jpg,stimuli\EXEMPLAR\USED\Ebrick1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,405,29,3659260,Test,state,0,1164,5,true,1,"[""stimuli\\STATE\\USED\\Srainbowslice2.jpg"",""stimuli\\STATE\\USED\\Srainbowslice1.jpg""]",stimuli\STATE\USED\Srainbowslice2.jpg,stimuli\STATE\USED\Srainbowslice2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,407,30,3664910,Test,state,1,2565,1,true,1,"[""stimuli\\STATE\\USED\\Spatiotable2.jpg"",""stimuli\\STATE\\USED\\Spatiotable1.jpg""]",stimuli\STATE\USED\Spatiotable1.jpg,stimuli\STATE\USED\Spatiotable1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,409,31,3668960,Test,state,0,2147,2,true,1,"[""stimuli\\STATE\\USED\\Spicnicbasket2.jpg"",""stimuli\\STATE\\USED\\Spicnicbasket1.jpg""]",stimuli\STATE\USED\Spicnicbasket2.jpg,stimuli\STATE\USED\Spicnicbasket2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,411,32,3674309,Test,state,0,4114,2,true,1,"[""stimuli\\STATE\\USED\\Sdrum1.jpg"",""stimuli\\STATE\\USED\\Sdrum2.jpg""]",stimuli\STATE\USED\Sdrum1.jpg,stimuli\STATE\USED\Sdrum1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,413,33,3677410,Test,state,0,1598,3,true,1,"[""stimuli\\STATE\\USED\\Scoffeemaker1.JPG"",""stimuli\\STATE\\USED\\Scoffeemaker2.JPG""]",stimuli\STATE\USED\Scoffeemaker1.JPG,stimuli\STATE\USED\Scoffeemaker1.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,415,34,3682693,Test,state,0,2513,3,false,0,"[""stimuli\\STATE\\USED\\Snapkins2.jpg"",""stimuli\\STATE\\USED\\Snapkins1.jpg""]",stimuli\STATE\USED\Snapkins1.jpg,stimuli\STATE\USED\Snapkins2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,417,35,3685844,Test,exemplar,1,1316,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Econe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Econe1.jpg""]",stimuli\EXEMPLAR\USED\Econe1.jpg,stimuli\EXEMPLAR\USED\Econe1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,419,36,3688527,Test,state,0,1264,3,false,0,"[""stimuli\\STATE\\USED\\Sdryer1.jpg"",""stimuli\\STATE\\USED\\Sdryer2.jpg""]",stimuli\STATE\USED\Sdryer2.jpg,stimuli\STATE\USED\Sdryer1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,421,37,3693127,Test,exemplar,1,1715,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eremote2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eremote1.jpg""]",stimuli\EXEMPLAR\USED\Eremote1.jpg,stimuli\EXEMPLAR\USED\Eremote1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,423,38,3695777,Test,state,0,1182,5,true,1,"[""stimuli\\STATE\\USED\\Sbox1.jpg"",""stimuli\\STATE\\USED\\Sbox2.jpg""]",stimuli\STATE\USED\Sbox1.jpg,stimuli\STATE\USED\Sbox1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,425,39,3700011,Test,state,0,2565,3,true,1,"[""stimuli\\STATE\\USED\\Sscissors2.JPG"",""stimuli\\STATE\\USED\\Sscissors1.JPG""]",stimuli\STATE\USED\Sscissors2.JPG,stimuli\STATE\USED\Sscissors2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,427,40,3708278,Test,exemplar,0,1248,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emuffin2.jpg"",""stimuli\\EXEMPLAR\\USED\\Emuffin1.jpg""]",stimuli\EXEMPLAR\USED\Emuffin2.jpg,stimuli\EXEMPLAR\USED\Emuffin2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,429,41,3710960,Test,state,0,1415,4,true,1,"[""stimuli\\STATE\\USED\\Sboxwhite1.jpg"",""stimuli\\STATE\\USED\\Sboxwhite2.jpg""]",stimuli\STATE\USED\Sboxwhite1.jpg,stimuli\STATE\USED\Sboxwhite1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,431,42,3714410,Test,exemplar,1,1898,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epliers2.jpg"",""stimuli\\EXEMPLAR\\USED\\Epliers1.jpg""]",stimuli\EXEMPLAR\USED\Epliers1.jpg,stimuli\EXEMPLAR\USED\Epliers1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,433,43,3719411,Test,state,1,3115,3,true,1,"[""stimuli\\STATE\\USED\\Saccordion2.jpg"",""stimuli\\STATE\\USED\\Saccordion1.jpg""]",stimuli\STATE\USED\Saccordion1.jpg,stimuli\STATE\USED\Saccordion1.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,435,44,3722644,Test,exemplar,0,1598,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebicycle2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebicycle1.jpg""]",stimuli\EXEMPLAR\USED\Ebicycle2.jpg,stimuli\EXEMPLAR\USED\Ebicycle2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,437,45,3725294,Test,exemplar,1,915,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehelmet1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehelmet2.jpg""]",stimuli\EXEMPLAR\USED\Ehelmet2.jpg,stimuli\EXEMPLAR\USED\Ehelmet2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,439,46,3728278,Test,state,1,1316,4,true,1,"[""stimuli\\STATE\\USED\\Sdishes1.JPG"",""stimuli\\STATE\\USED\\Sdishes2.JPG""]",stimuli\STATE\USED\Sdishes2.JPG,stimuli\STATE\USED\Sdishes2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,441,47,3731561,Test,state,0,1249,3,true,1,"[""stimuli\\STATE\\USED\\Sredcabbage2.jpg"",""stimuli\\STATE\\USED\\Sredcabbage1.jpg""]",stimuli\STATE\USED\Sredcabbage2.jpg,stimuli\STATE\USED\Sredcabbage2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,443,48,3734660,Test,exemplar,1,880,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eelectricbass1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eelectricbass2.jpg""]",stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,445,49,3743894,Test,state,1,8015,2,false,0,"[""stimuli\\STATE\\USED\\Sbureau1.JPG"",""stimuli\\STATE\\USED\\Sbureau2.JPG""]",stimuli\STATE\USED\Sbureau1.JPG,stimuli\STATE\USED\Sbureau2.JPG,memory recall for objects,color was one of the main things. uniqueness also.,no
eagle,ppj3b623m4f,0.013333333333333308,0.95,447,50,3746911,Test,exemplar,0,1164,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etongs2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etongs1.jpg""]",stimuli\EXEMPLAR\USED\Etongs2.jpg,stimuli\EXEMPLAR\USED\Etongs2.jpg,memory recall for objects,color was one of the main things. uniqueness also.,no
cheetah,prsues5texd,0.013333333333333308,1,349,1,539110,Test,exemplar,0,5401,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Emitt1.jpg"",""stimuli\\EXEMPLAR\\USED\\Emitt2.jpg""]",stimuli\EXEMPLAR\USED\Emitt1.jpg,stimuli\EXEMPLAR\USED\Emitt1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,351,2,549259,Test,state,1,7225,1,false,0,"[""stimuli\\STATE\\USED\\Srhino2.jpg"",""stimuli\\STATE\\USED\\Srhino1.jpg""]",stimuli\STATE\USED\Srhino2.jpg,stimuli\STATE\USED\Srhino1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,353,3,555865,Test,exemplar,0,3508,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eladder1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eladder2.jpg""]",stimuli\EXEMPLAR\USED\Eladder1.jpg,stimuli\EXEMPLAR\USED\Eladder1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,355,4,558346,Test,exemplar,0,855,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epeppers1.jpg"",""stimuli\\EXEMPLAR\\USED\\Epeppers2.jpg""]",stimuli\EXEMPLAR\USED\Epeppers1.jpg,stimuli\EXEMPLAR\USED\Epeppers1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,357,5,561515,Test,state,1,1456,5,true,1,"[""stimuli\\STATE\\USED\\Ssweater2.jpg"",""stimuli\\STATE\\USED\\Ssweater1.jpg""]",stimuli\STATE\USED\Ssweater1.jpg,stimuli\STATE\USED\Ssweater1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,359,6,564070,Test,exemplar,1,961,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoyplane1.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoyplane2.jpg""]",stimuli\EXEMPLAR\USED\Etoyplane2.jpg,stimuli\EXEMPLAR\USED\Etoyplane2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,361,7,566412,Test,state,0,882,5,true,1,"[""stimuli\\STATE\\USED\\Spiggybank2.jpg"",""stimuli\\STATE\\USED\\Spiggybank1.jpg""]",stimuli\STATE\USED\Spiggybank2.jpg,stimuli\STATE\USED\Spiggybank2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,363,8,571734,Test,exemplar,0,2878,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ewheelchair1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ewheelchair2.jpg""]",stimuli\EXEMPLAR\USED\Ewheelchair1.jpg,stimuli\EXEMPLAR\USED\Ewheelchair1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,365,9,574443,Test,state,0,1060,5,true,1,"[""stimuli\\STATE\\USED\\Sgiftbag2.jpg"",""stimuli\\STATE\\USED\\Sgiftbag1.jpg""]",stimuli\STATE\USED\Sgiftbag2.jpg,stimuli\STATE\USED\Sgiftbag2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,367,10,577710,Test,exemplar,0,895,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eicecream2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eicecream1.jpg""]",stimuli\EXEMPLAR\USED\Eicecream2.jpg,stimuli\EXEMPLAR\USED\Eicecream2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,369,11,580292,Test,exemplar,1,1388,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epotatochips2.jpg"",""stimuli\\EXEMPLAR\\USED\\Epotatochips1.jpg""]",stimuli\EXEMPLAR\USED\Epotatochips1.jpg,stimuli\EXEMPLAR\USED\Epotatochips1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,371,12,583565,Test,exemplar,0,1550,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehotairballoon2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehotairballoon1.jpg""]",stimuli\EXEMPLAR\USED\Ehotairballoon2.jpg,stimuli\EXEMPLAR\USED\Ehotairballoon2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,373,13,585718,Test,exemplar,0,872,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eturtle2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eturtle1.jpg""]",stimuli\EXEMPLAR\USED\Eturtle2.jpg,stimuli\EXEMPLAR\USED\Eturtle2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,375,14,588397,Test,state,0,1011,5,true,1,"[""stimuli\\STATE\\USED\\Stypewriter1.jpg"",""stimuli\\STATE\\USED\\Stypewriter2.jpg""]",stimuli\STATE\USED\Stypewriter1.jpg,stimuli\STATE\USED\Stypewriter1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,377,15,590751,Test,state,0,897,5,true,1,"[""stimuli\\STATE\\USED\\Sdishwasher2.jpg"",""stimuli\\STATE\\USED\\Sdishwasher1.jpg""]",stimuli\STATE\USED\Sdishwasher2.jpg,stimuli\STATE\USED\Sdishwasher2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,379,16,594917,Test,exemplar,1,2020,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eelectricbass1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eelectricbass2.jpg""]",stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,stimuli\EXEMPLAR\USED\Eelectricbass2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,381,17,598669,Test,state,0,1948,4,true,1,"[""stimuli\\STATE\\USED\\Scoffeemaker2.JPG"",""stimuli\\STATE\\USED\\Scoffeemaker1.JPG""]",stimuli\STATE\USED\Scoffeemaker2.JPG,stimuli\STATE\USED\Scoffeemaker2.JPG,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,383,18,601180,Test,state,1,1062,4,true,1,"[""stimuli\\STATE\\USED\\Sseats1.jpg"",""stimuli\\STATE\\USED\\Sseats2.jpg""]",stimuli\STATE\USED\Sseats2.jpg,stimuli\STATE\USED\Sseats2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,385,19,604589,Test,exemplar,1,1295,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eteapot1.JPG"",""stimuli\\EXEMPLAR\\USED\\Eteapot2.JPG""]",stimuli\EXEMPLAR\USED\Eteapot2.JPG,stimuli\EXEMPLAR\USED\Eteapot2.JPG,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,387,20,607677,Test,state,0,917,5,true,1,"[""stimuli\\STATE\\USED\\Sflask1.jpg"",""stimuli\\STATE\\USED\\Sflask2.jpg""]",stimuli\STATE\USED\Sflask1.jpg,stimuli\STATE\USED\Sflask1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,389,21,612196,Test,exemplar,1,3186,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Echopsticks1.jpg"",""stimuli\\EXEMPLAR\\USED\\Echopsticks2.jpg""]",stimuli\EXEMPLAR\USED\Echopsticks2.jpg,stimuli\EXEMPLAR\USED\Echopsticks2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,391,22,615124,Test,state,1,1331,4,true,1,"[""stimuli\\STATE\\USED\\Sscales2.jpg"",""stimuli\\STATE\\USED\\Sscales1.jpg""]",stimuli\STATE\USED\Sscales1.jpg,stimuli\STATE\USED\Sscales1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,393,23,619310,Test,state,0,1998,2,false,0,"[""stimuli\\STATE\\USED\\Sapplesgreenbasket1.jpg"",""stimuli\\STATE\\USED\\Sapplesgreenbasket2.jpg""]",stimuli\STATE\USED\Sapplesgreenbasket2.jpg,stimuli\STATE\USED\Sapplesgreenbasket1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,395,24,622233,Test,state,0,1680,1,false,0,"[""stimuli\\STATE\\USED\\Speppers1.jpg"",""stimuli\\STATE\\USED\\Speppers2.jpg""]",stimuli\STATE\USED\Speppers2.jpg,stimuli\STATE\USED\Speppers1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,397,25,624453,Test,exemplar,0,797,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Erazor2.jpg"",""stimuli\\EXEMPLAR\\USED\\Erazor1.jpg""]",stimuli\EXEMPLAR\USED\Erazor2.jpg,stimuli\EXEMPLAR\USED\Erazor2.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,399,26,628848,Test,state,0,2180,1,true,1,"[""stimuli\\STATE\\USED\\Sphoneold1.jpg"",""stimuli\\STATE\\USED\\Sphoneold2.jpg""]",stimuli\STATE\USED\Sphoneold1.jpg,stimuli\STATE\USED\Sphoneold1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,401,27,631675,Test,state,1,1062,4,true,1,"[""stimuli\\STATE\\USED\\Shandshake1.JPG"",""stimuli\\STATE\\USED\\Shandshake2.JPG""]",stimuli\STATE\USED\Shandshake2.JPG,stimuli\STATE\USED\Shandshake2.JPG,how much I am able to remember?,"colors, orientation, specific features. ",None
cheetah,prsues5texd,0.013333333333333308,1,403,28,635845,Test,state,1,1185,4,true,1,"[""stimuli\\STATE\\USED\\Spestle2.jpg"",""stimuli\\STATE\\USED\\Spestle1.jpg""]",stimuli\STATE\USED\Spestle1.jpg,stimuli\STATE\USED\Spestle1.jpg,how much I am able to remember?,"colors, orientation, specific features. ",None
